id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9117,15787907.0,Ch'en,568.0,Germany,Male,47.0,3.0,116471.43,1.0,1.0,0.0,151902.78,1.0
9118,15775625.0,Nnonso,535.0,Germany,Female,31.0,0.0,110340.68,1.0,0.0,0.0,70927.11,1.0
9119,15667588.0,Y?an,718.0,Spain,Male,35.0,2.0,115465.98,1.0,1.0,1.0,65816.53,0.0
9120,15686957.0,Chiazagomekpere,721.0,Germany,Male,64.0,4.0,73070.18,1.0,1.0,1.0,128531.02,0.0
9121,15808544.0,Chiekwugo,652.0,Germany,Male,24.0,2.0,117052.82,1.0,1.0,1.0,172810.51,0.0
9122,15585284.0,Hsia,677.0,Germany,Male,33.0,9.0,115095.88,1.0,0.0,1.0,120893.65,0.0
9123,15731522.0,Lo Duca,633.0,France,Male,61.0,1.0,0.0,1.0,0.0,1.0,131736.23,1.0
9124,15683053.0,Ts'ui,708.0,France,Male,35.0,5.0,0.0,2.0,1.0,1.0,155870.82,0.0
9125,15619238.0,Hsu,794.0,France,Male,39.0,5.0,123783.25,1.0,1.0,0.0,93901.61,0.0
9126,15744789.0,Kao,678.0,France,Male,34.0,9.0,0.0,2.0,1.0,0.0,93629.66,0.0
9127,15774336.0,Pisani,746.0,Spain,Male,36.0,2.0,0.0,1.0,1.0,1.0,79176.09,0.0
9128,15664543.0,Young,652.0,France,Male,54.0,4.0,0.0,2.0,0.0,1.0,153917.41,0.0
9129,15769499.0,Li Fonti,850.0,France,Female,29.0,1.0,0.0,1.0,1.0,0.0,122580.48,0.0
9130,15744046.0,Hsiung,651.0,Spain,Male,39.0,5.0,148088.11,1.0,0.0,1.0,134835.32,0.0
9131,15658929.0,Iheanacho,577.0,France,Male,33.0,9.0,0.0,1.0,1.0,0.0,25310.82,0.0
9132,15754068.0,Chigbogu,647.0,Germany,Male,54.0,8.0,122570.87,1.0,0.0,0.0,96548.46,1.0
9133,15786063.0,McElhone,711.0,Spain,Female,32.0,1.0,0.0,2.0,1.0,0.0,177065.24,0.0
9134,15575247.0,Aleshire,772.0,Germany,Female,40.0,5.0,112949.71,1.0,1.0,0.0,90177.3,0.0
9135,15756610.0,Fiorentino,659.0,Germany,Male,43.0,8.0,152899.24,2.0,1.0,1.0,116471.43,0.0
9136,15697391.0,Chukwudi,694.0,France,Female,28.0,6.0,0.0,1.0,1.0,1.0,97908.01,0.0
9137,15702416.0,Chukwudi,637.0,France,Female,44.0,3.0,0.0,1.0,1.0,0.0,51548.14,1.0
9138,15655171.0,Yobanna,694.0,France,Male,37.0,8.0,0.0,2.0,1.0,1.0,85901.09,0.0
9139,15775233.0,Pirozzi,483.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,100929.59,0.0
9140,15649359.0,Chikezie,579.0,France,Female,30.0,7.0,0.0,2.0,0.0,0.0,152097.02,0.0
9141,15709861.0,Piazza,554.0,Spain,Female,47.0,1.0,0.0,1.0,1.0,0.0,86786.41,1.0
9142,15705512.0,Yuryeva,636.0,France,Female,34.0,9.0,0.0,2.0,1.0,1.0,145613.28,0.0
9143,15735203.0,K?,730.0,France,Female,43.0,1.0,0.0,1.0,1.0,1.0,135925.72,1.0
9144,15710397.0,Hs?,712.0,France,Male,44.0,2.0,0.0,2.0,1.0,1.0,84760.32,0.0
9145,15667093.0,Goliwe,621.0,Spain,Male,46.0,4.0,102994.04,1.0,1.0,1.0,101168.9,1.0
9146,15769125.0,P'eng,589.0,France,Male,27.0,4.0,0.0,2.0,1.0,0.0,151349.48,0.0
9147,15757559.0,Ts'ao,635.0,France,Female,38.0,5.0,0.0,2.0,1.0,1.0,175743.92,0.0
9148,15664752.0,Iqbal,775.0,Spain,Female,31.0,4.0,0.0,2.0,1.0,1.0,85547.33,0.0
9149,15715941.0,Chukwubuikem,644.0,France,Female,26.0,3.0,0.0,2.0,1.0,0.0,136329.96,0.0
9150,15680597.0,Logue,562.0,France,Male,41.0,9.0,0.0,2.0,0.0,1.0,142492.04,0.0
9151,15608886.0,Ts'ai,749.0,France,Male,43.0,1.0,0.0,1.0,1.0,1.0,86099.23,0.0
9152,15763907.0,Onyemauchechukwu,623.0,Germany,Male,28.0,1.0,138843.8,2.0,1.0,1.0,130234.62,0.0
9153,15756871.0,Chukwufumnanya,757.0,France,Male,34.0,6.0,0.0,2.0,1.0,0.0,151325.24,0.0
9154,15796413.0,Nucci,521.0,France,Female,35.0,10.0,0.0,2.0,0.0,0.0,132973.21,0.0
9155,15681671.0,Hsueh,579.0,Spain,Male,40.0,4.0,0.0,2.0,0.0,1.0,179797.79,0.0
9156,15588535.0,Obidimkpa,619.0,France,Male,49.0,8.0,0.0,1.0,0.0,1.0,183421.76,1.0
9157,15751774.0,Ebelechukwu,675.0,France,Male,35.0,6.0,0.0,2.0,1.0,0.0,134901.34,0.0
9158,15686977.0,Hsu,793.0,Spain,Male,33.0,5.0,137648.41,1.0,1.0,1.0,91829.17,0.0
9159,15677550.0,Hsiao,697.0,France,Female,41.0,2.0,0.0,2.0,1.0,0.0,140168.36,0.0
9160,15689671.0,Ch'iu,559.0,Spain,Female,38.0,5.0,106036.52,1.0,0.0,0.0,138527.56,1.0
9161,15694829.0,Y?,661.0,Spain,Female,29.0,4.0,127762.96,1.0,1.0,0.0,102908.91,0.0
9162,15592707.0,T'ien,659.0,Spain,Female,32.0,1.0,0.0,2.0,0.0,1.0,26389.92,0.0
9163,15803886.0,Ting,682.0,France,Male,42.0,3.0,0.0,2.0,0.0,1.0,93835.64,0.0
9164,15719348.0,Chukwukere,589.0,Germany,Female,28.0,1.0,139528.23,2.0,1.0,0.0,168035.62,0.0
9165,15602578.0,Horsley,704.0,France,Female,50.0,6.0,117899.95,2.0,1.0,1.0,65986.48,0.0
9166,15689152.0,Chiganu,585.0,Germany,Female,29.0,5.0,137843.8,2.0,1.0,0.0,60212.51,0.0
9167,15740356.0,Lai,712.0,Spain,Female,34.0,6.0,0.0,2.0,0.0,0.0,140800.66,0.0
9168,15765093.0,Ch'in,709.0,Spain,Male,30.0,7.0,0.0,2.0,0.0,1.0,147797.54,0.0
9169,15582404.0,Okechukwu,635.0,France,Male,35.0,4.0,0.0,2.0,1.0,1.0,171706.66,0.0
9170,15660390.0,Ch'in,594.0,France,Female,35.0,8.0,0.0,1.0,1.0,0.0,91903.9,0.0
9171,15735400.0,Mazzi,699.0,France,Male,39.0,7.0,0.0,2.0,1.0,1.0,93795.86,0.0
9172,15625126.0,Chiang,754.0,France,Female,24.0,8.0,0.0,1.0,1.0,0.0,171364.18,0.0
9173,15688876.0,Chibugo,757.0,France,Female,42.0,9.0,0.0,1.0,1.0,1.0,135077.01,1.0
9174,15647838.0,Y?an,687.0,France,Male,34.0,2.0,0.0,1.0,1.0,0.0,125307.87,0.0
9175,15712772.0,Chiu,670.0,France,Male,37.0,1.0,56738.47,1.0,1.0,0.0,99347.8,0.0
9176,15595883.0,Ritchie,689.0,Spain,Female,35.0,8.0,0.0,2.0,1.0,0.0,7861.68,0.0
9177,15569430.0,Ch'ien,619.0,France,Female,51.0,2.0,0.0,2.0,1.0,1.0,68777.26,0.0
9178,15642530.0,T'ien,738.0,France,Female,34.0,7.0,0.0,2.0,0.0,1.0,49418.87,0.0
9179,15662337.0,Pinto,683.0,France,Female,27.0,5.0,0.0,2.0,1.0,0.0,176768.29,0.0
9180,15716284.0,Padovesi,732.0,France,Male,26.0,9.0,0.0,2.0,0.0,1.0,176570.28,0.0
9181,15580579.0,Chin,706.0,Spain,Male,43.0,2.0,0.0,2.0,1.0,1.0,96444.88,1.0
9182,15793890.0,Hao,644.0,Germany,Male,28.0,6.0,118633.08,2.0,1.0,1.0,185210.63,0.0
9183,15692991.0,K'ung,767.0,France,Male,26.0,9.0,0.0,2.0,1.0,1.0,57764.65,0.0
9184,15640407.0,T'ang,752.0,Spain,Male,33.0,8.0,0.0,2.0,1.0,1.0,166476.95,0.0
9185,15626145.0,Mazzi,711.0,France,Male,39.0,8.0,0.0,2.0,0.0,1.0,170332.67,0.0
9186,15645544.0,Chin,643.0,France,Male,41.0,3.0,0.0,2.0,1.0,1.0,179421.84,0.0
9187,15578908.0,Yefremova,722.0,France,Female,38.0,5.0,0.0,2.0,0.0,1.0,131521.72,0.0
9188,15693902.0,Nwankwo,743.0,France,Male,42.0,8.0,129944.39,3.0,0.0,0.0,172459.39,1.0
9189,15625494.0,Onyekachukwu,653.0,France,Male,40.0,8.0,125561.97,1.0,0.0,0.0,91673.6,1.0
9190,15753639.0,Y?,714.0,Germany,Male,63.0,5.0,109558.36,2.0,1.0,1.0,162699.7,0.0
9191,15701081.0,Hsieh,748.0,Germany,Female,36.0,3.0,123948.35,2.0,0.0,1.0,91055.47,0.0
9192,15790267.0,Kao,645.0,Spain,Male,48.0,3.0,126645.13,3.0,0.0,1.0,151324.39,1.0
9193,15603594.0,Okwudilichukwu,635.0,Spain,Male,34.0,1.0,0.0,1.0,0.0,1.0,162683.06,1.0
9194,15801247.0,Genovesi,709.0,Spain,Male,26.0,4.0,0.0,1.0,1.0,0.0,67311.12,0.0
9195,15718789.0,Milani,741.0,France,Male,38.0,2.0,106967.18,1.0,1.0,0.0,186612.47,0.0
9196,15715199.0,Udinese,549.0,France,Male,33.0,5.0,0.0,1.0,0.0,1.0,157567.37,0.0
9197,15693906.0,Y?an,687.0,France,Male,36.0,7.0,0.0,1.0,1.0,1.0,139971.01,0.0
9198,15703437.0,Ch'in,569.0,Spain,Male,36.0,9.0,0.0,2.0,1.0,1.0,60906.12,0.0
9199,15809100.0,Nkemjika,569.0,Spain,Female,32.0,4.0,0.0,2.0,1.0,0.0,131283.6,0.0
9200,15751549.0,Cremonesi,697.0,France,Male,29.0,1.0,0.0,2.0,0.0,0.0,150856.38,0.0
9201,15610903.0,Chinweuba,588.0,Spain,Female,24.0,6.0,0.0,2.0,1.0,1.0,57862.88,0.0
9202,15789432.0,Uspenskaya,718.0,Germany,Male,41.0,8.0,101465.31,2.0,1.0,0.0,172001.44,0.0
9203,15718057.0,K?,639.0,Spain,Male,37.0,4.0,0.0,2.0,1.0,0.0,48930.8,0.0
9204,15641162.0,Chidumaga,714.0,France,Female,38.0,6.0,0.0,2.0,0.0,1.0,161845.81,0.0
9205,15649744.0,Tseng,682.0,Spain,Male,36.0,5.0,0.0,2.0,1.0,0.0,109688.82,0.0
9206,15711398.0,Genovese,657.0,France,Male,31.0,4.0,0.0,1.0,1.0,1.0,61936.1,1.0
9207,15779538.0,Nwabugwu,613.0,Germany,Male,40.0,7.0,80615.46,2.0,1.0,1.0,84932.4,0.0
9208,15771299.0,Hsia,705.0,France,Female,41.0,6.0,0.0,2.0,1.0,0.0,161653.5,0.0
9209,15658935.0,Chia,591.0,France,Female,28.0,8.0,0.0,2.0,1.0,0.0,145562.4,0.0
9210,15724876.0,Mazzanti,586.0,France,Male,21.0,0.0,0.0,1.0,1.0,1.0,105965.25,0.0
9211,15782404.0,Ch'iu,590.0,France,Female,37.0,7.0,0.0,2.0,0.0,1.0,120108.72,0.0
9212,15805764.0,Rolon,692.0,France,Male,43.0,4.0,0.0,2.0,1.0,1.0,87412.24,0.0
9213,15587611.0,Goliwe,605.0,France,Female,36.0,7.0,0.0,1.0,1.0,0.0,155876.06,1.0
9214,15646810.0,Chiemenam,438.0,France,Male,31.0,3.0,0.0,1.0,1.0,1.0,94811.85,0.0
9215,15761654.0,Chijindum,767.0,France,Male,31.0,10.0,0.0,2.0,1.0,0.0,66580.13,0.0
9216,15678727.0,Ch'ang,653.0,Spain,Male,37.0,4.0,91835.78,1.0,0.0,0.0,138526.96,0.0
9217,15769346.0,Chiang,758.0,Germany,Female,33.0,4.0,122029.15,1.0,1.0,1.0,143668.58,0.0
9218,15758831.0,Ch'en,704.0,Spain,Female,39.0,7.0,0.0,2.0,1.0,0.0,101954.78,0.0
9219,15690546.0,Nnonso,605.0,France,Female,39.0,3.0,124435.54,1.0,1.0,0.0,119348.76,1.0
9220,15743976.0,Ndubueze,754.0,Germany,Female,42.0,1.0,122314.5,1.0,1.0,0.0,82547.01,1.0
9221,15758031.0,Ting,685.0,France,Female,48.0,7.0,0.0,2.0,0.0,1.0,167553.06,0.0
9222,15659937.0,Chibuzo,635.0,Spain,Male,30.0,9.0,0.0,2.0,1.0,0.0,127734.16,0.0
9223,15655658.0,Tung,730.0,France,Male,35.0,3.0,68432.45,1.0,1.0,0.0,105568.24,0.0
9224,15668889.0,O'Connor,751.0,Spain,Female,36.0,5.0,0.0,2.0,0.0,0.0,28149.06,0.0
9225,15634359.0,L?,683.0,Spain,Male,41.0,8.0,136622.26,1.0,1.0,0.0,16281.94,0.0
9226,15762268.0,Chimaoke,641.0,France,Female,31.0,5.0,0.0,2.0,1.0,1.0,172495.81,0.0
9227,15783875.0,Pisani,597.0,Spain,Female,27.0,4.0,0.0,2.0,1.0,0.0,107615.43,0.0
9228,15593959.0,Zhirov,667.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,1276.87,0.0
9229,15615473.0,Chien,615.0,France,Male,46.0,6.0,0.0,1.0,1.0,0.0,62390.59,1.0
9230,15785865.0,Chien,593.0,France,Male,39.0,7.0,0.0,1.0,1.0,0.0,92888.52,0.0
9231,15608528.0,Padovesi,633.0,France,Male,35.0,5.0,0.0,2.0,1.0,0.0,152992.04,0.0
9232,15649423.0,Chiemezie,632.0,Spain,Female,43.0,2.0,0.0,2.0,1.0,0.0,100687.67,0.0
9233,15714586.0,Onyemauchechukwu,619.0,Germany,Female,28.0,9.0,122453.37,2.0,1.0,1.0,96891.16,0.0
9234,15744327.0,Hsueh,691.0,France,Female,38.0,4.0,0.0,2.0,1.0,1.0,180716.1,0.0
9235,15710161.0,Chioke,637.0,France,Male,46.0,4.0,0.0,2.0,1.0,0.0,99645.04,0.0
9236,15627195.0,Chikezie,714.0,France,Female,56.0,5.0,0.0,1.0,1.0,0.0,45424.13,1.0
9237,15624013.0,Frolova,696.0,Spain,Male,40.0,2.0,0.0,2.0,0.0,0.0,57553.98,0.0
9238,15780128.0,K?,635.0,Spain,Male,29.0,3.0,141252.18,1.0,1.0,0.0,125962.02,0.0
9239,15735782.0,Ch'ien,743.0,France,Female,28.0,6.0,0.0,2.0,0.0,1.0,160828.98,0.0
9240,15591035.0,Tipton,648.0,Spain,Male,29.0,6.0,0.0,1.0,0.0,1.0,100365.51,0.0
9241,15733114.0,Y?an,757.0,Spain,Male,31.0,7.0,0.0,2.0,1.0,1.0,38970.14,0.0
9242,15772429.0,Cawker,686.0,France,Male,28.0,2.0,0.0,2.0,1.0,0.0,130789.6,0.0
9243,15648069.0,Yobanna,581.0,France,Male,35.0,0.0,142550.28,1.0,1.0,0.0,161221.09,0.0
9244,15793046.0,Bage,535.0,Spain,Female,30.0,8.0,0.0,2.0,1.0,0.0,185821.41,0.0
9245,15631189.0,Ch'iu,707.0,Spain,Male,34.0,3.0,0.0,2.0,1.0,0.0,2444.29,0.0
9246,15740408.0,Iloerika,727.0,France,Male,42.0,6.0,0.0,2.0,0.0,1.0,53667.08,0.0
9247,15658716.0,Kambinachi,707.0,France,Female,44.0,1.0,0.0,1.0,1.0,0.0,118029.09,1.0
9248,15570141.0,Thomson,705.0,France,Male,41.0,2.0,145981.87,2.0,1.0,1.0,167035.07,1.0
9249,15687913.0,Mai,607.0,Germany,Male,40.0,10.0,121404.64,2.0,1.0,0.0,99294.22,0.0
9250,15767264.0,Toscani,621.0,France,Male,32.0,7.0,162390.52,1.0,0.0,1.0,141872.05,0.0
9251,15681554.0,Chidiebere,684.0,Germany,Male,38.0,7.0,144768.94,1.0,1.0,0.0,90928.48,0.0
9252,15793825.0,Ch'in,584.0,France,Male,46.0,2.0,0.0,2.0,1.0,0.0,94003.11,1.0
9253,15615177.0,Zikoranachidimma,719.0,France,Male,38.0,1.0,0.0,2.0,1.0,0.0,106977.53,0.0
9254,15769951.0,Shih,591.0,Germany,Male,58.0,5.0,130499.09,3.0,1.0,1.0,101617.43,1.0
9255,15782899.0,Mazzanti,712.0,France,Male,38.0,4.0,0.0,2.0,1.0,1.0,82298.59,0.0
9256,15667093.0,Manna,683.0,France,Male,37.0,1.0,145980.23,1.0,1.0,1.0,51637.67,0.0
9257,15693817.0,Trevisani,598.0,Spain,Male,30.0,6.0,129855.72,1.0,0.0,1.0,74564.41,0.0
9258,15749693.0,Chiang,471.0,Spain,Male,34.0,4.0,167795.6,2.0,0.0,1.0,113048.79,0.0
9259,15662908.0,Ugochukwu,662.0,Spain,Male,40.0,4.0,0.0,1.0,1.0,0.0,163666.85,0.0
9260,15649858.0,Nwankwo,801.0,France,Female,37.0,4.0,0.0,2.0,1.0,0.0,77511.44,0.0
9261,15592078.0,Chidumaga,745.0,France,Male,47.0,1.0,0.0,2.0,1.0,1.0,126761.2,0.0
9262,15588566.0,Chikwendu,629.0,France,Female,42.0,9.0,0.0,1.0,1.0,0.0,151315.98,0.0
9263,15808473.0,Chukwualuka,757.0,Spain,Male,37.0,4.0,0.0,2.0,1.0,1.0,172363.41,0.0
9264,15782725.0,Chukwudi,671.0,Germany,Male,32.0,7.0,125489.4,2.0,1.0,0.0,82951.12,0.0
9265,15676909.0,Chinweuba,643.0,Germany,Male,41.0,9.0,128881.67,2.0,1.0,0.0,182336.45,0.0
9266,15758836.0,Mancini,753.0,France,Male,38.0,5.0,0.0,2.0,1.0,1.0,117547.76,0.0
9267,15749050.0,Hsia,679.0,Spain,Male,38.0,8.0,0.0,2.0,0.0,0.0,6342.84,0.0
9268,15793881.0,Onyemere,627.0,France,Male,54.0,7.0,0.0,2.0,1.0,1.0,145792.01,0.0
9269,15750837.0,Ch'iu,717.0,Germany,Female,53.0,3.0,101438.0,1.0,1.0,0.0,138344.7,1.0
9270,15702464.0,Chiu,741.0,Spain,Male,28.0,6.0,0.0,2.0,1.0,1.0,67940.57,0.0
9271,15736287.0,Ritchie,633.0,France,Female,51.0,0.0,0.0,1.0,1.0,0.0,107811.28,1.0
9272,15777830.0,Onyenachiya,659.0,Spain,Male,33.0,2.0,0.0,2.0,1.0,1.0,119644.59,0.0
9273,15686957.0,Ch'eng,714.0,France,Male,37.0,3.0,0.0,2.0,1.0,1.0,72993.65,0.0
9274,15728219.0,Hsiao,744.0,Germany,Female,29.0,4.0,155900.89,1.0,1.0,1.0,50783.1,0.0
9275,15621446.0,T'ang,569.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,40652.33,0.0
9276,15795878.0,Hsia,628.0,France,Male,41.0,1.0,0.0,1.0,0.0,0.0,149913.84,1.0
9277,15607986.0,Hsia,675.0,France,Male,42.0,2.0,0.0,2.0,1.0,0.0,70529.0,0.0
9278,15769955.0,Scott,658.0,France,Female,41.0,5.0,0.0,2.0,1.0,0.0,166677.54,0.0
9279,15641480.0,Hao,711.0,France,Male,28.0,8.0,0.0,2.0,1.0,1.0,131734.97,0.0
9280,15781689.0,Bancks,689.0,France,Male,32.0,7.0,0.0,2.0,1.0,0.0,93821.95,0.0
9281,15585888.0,P'eng,662.0,France,Male,35.0,1.0,0.0,2.0,1.0,0.0,132973.17,0.0
9282,15658670.0,Ch'ang,683.0,Germany,Male,67.0,9.0,142319.02,2.0,1.0,1.0,132005.85,0.0
9283,15733297.0,Ch'eng,642.0,France,Male,61.0,4.0,0.0,1.0,1.0,1.0,181429.87,0.0
9284,15758510.0,Kisch,651.0,France,Female,43.0,8.0,0.0,2.0,1.0,0.0,91406.62,1.0
9285,15650432.0,Y?an,551.0,France,Female,40.0,1.0,0.0,2.0,1.0,0.0,124045.65,0.0
9286,15784700.0,T'ien,763.0,Germany,Male,39.0,9.0,157960.46,1.0,1.0,1.0,52367.29,1.0
9287,15781451.0,Kistler,686.0,Germany,Female,45.0,9.0,103841.47,1.0,1.0,0.0,173365.89,1.0
9288,15672598.0,Chukwumaobim,593.0,Spain,Male,28.0,4.0,0.0,2.0,1.0,1.0,102950.72,0.0
9289,15796370.0,Ritchie,633.0,France,Female,40.0,6.0,0.0,2.0,1.0,1.0,147055.87,0.0
9290,15681554.0,Ch'iu,584.0,Spain,Male,41.0,2.0,0.0,2.0,0.0,1.0,147822.81,0.0
9291,15659800.0,Onyekachukwu,703.0,Spain,Male,48.0,5.0,117833.3,1.0,1.0,0.0,140889.32,1.0
9292,15727281.0,Ozerova,675.0,France,Female,39.0,8.0,0.0,2.0,1.0,0.0,143681.85,0.0
9293,15652883.0,Chiebuka,648.0,France,Male,29.0,8.0,0.0,2.0,0.0,0.0,187632.46,0.0
9294,15659501.0,Onwuamaeze,628.0,France,Male,34.0,7.0,0.0,1.0,1.0,1.0,83499.89,0.0
9295,15793046.0,Yuryeva,638.0,Spain,Female,40.0,4.0,0.0,2.0,1.0,0.0,125870.5,1.0
9296,15737265.0,Mazzi,699.0,Spain,Female,38.0,8.0,0.0,2.0,1.0,0.0,168895.03,0.0
9297,15603665.0,Milanesi,712.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,84760.32,0.0
9298,15637650.0,Ch'ang,684.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,58320.06,0.0
9299,15733111.0,Young,538.0,France,Male,31.0,6.0,0.0,2.0,1.0,1.0,155700.22,0.0
9300,15747591.0,Tretiakova,659.0,Germany,Male,38.0,2.0,148571.07,2.0,0.0,1.0,142377.69,0.0
9301,15597930.0,Hsueh,599.0,Spain,Male,53.0,5.0,123938.6,1.0,0.0,1.0,5104.08,0.0
9302,15640507.0,Ugochukwutubelum,701.0,Germany,Male,50.0,7.0,113922.44,1.0,0.0,1.0,184464.7,1.0
9303,15586974.0,Chukwualuka,627.0,Germany,Female,47.0,4.0,102088.68,1.0,1.0,0.0,59755.14,1.0
9304,15583681.0,Binder,774.0,Spain,Female,38.0,7.0,0.0,1.0,1.0,0.0,141756.32,0.0
9305,15746802.0,H?,598.0,France,Male,33.0,1.0,0.0,2.0,0.0,0.0,53483.21,0.0
9306,15684419.0,Chukwudi,694.0,France,Male,33.0,7.0,0.0,2.0,1.0,1.0,91957.39,0.0
9307,15798849.0,Ch'ien,671.0,France,Male,37.0,3.0,0.0,1.0,0.0,0.0,123982.14,0.0
9308,15754926.0,Chiu,713.0,France,Male,41.0,2.0,0.0,1.0,1.0,1.0,120893.07,0.0
9309,15752855.0,Yeh,699.0,Germany,Male,38.0,8.0,142767.39,2.0,1.0,1.0,91957.39,0.0
9310,15701109.0,Kao,651.0,France,Male,33.0,8.0,0.0,2.0,1.0,1.0,102640.52,0.0
9311,15666884.0,Cawthorne,705.0,Spain,Male,40.0,1.0,118087.68,2.0,1.0,1.0,186841.71,0.0
9312,15796958.0,Chiu,586.0,France,Male,40.0,2.0,0.0,2.0,1.0,0.0,100940.91,0.0
9313,15589548.0,Luffman,676.0,France,Female,38.0,6.0,137936.94,1.0,1.0,0.0,184843.77,0.0
9314,15776433.0,Uspensky,549.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,182633.63,0.0
9315,15635277.0,Fanucci,643.0,France,Female,37.0,6.0,81673.91,1.0,0.0,0.0,82951.12,0.0
9316,15771742.0,Genovese,762.0,Germany,Female,47.0,8.0,109026.7,2.0,0.0,1.0,171681.86,0.0
9317,15750243.0,Nkemakolam,712.0,Spain,Male,36.0,4.0,0.0,2.0,0.0,1.0,184350.78,0.0
9318,15763613.0,Hsu,646.0,Spain,Male,40.0,4.0,0.0,2.0,1.0,0.0,44731.8,0.0
9319,15686957.0,K'ung,584.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,90558.24,0.0
9320,15762762.0,Shih,673.0,Spain,Male,32.0,8.0,0.0,2.0,1.0,1.0,83419.49,0.0
9321,15634501.0,Lucciano,765.0,Spain,Female,33.0,6.0,0.0,2.0,1.0,0.0,121440.8,0.0
9322,15669281.0,Hsueh,756.0,France,Male,45.0,5.0,0.0,2.0,1.0,1.0,142223.94,0.0
9323,15763029.0,Folliero,632.0,Germany,Female,25.0,4.0,134542.73,2.0,1.0,1.0,55868.97,0.0
9324,15772073.0,Ugochukwu,633.0,France,Male,43.0,6.0,0.0,2.0,1.0,1.0,122487.73,0.0
9325,15774393.0,Shih,683.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,88890.75,0.0
9326,15659501.0,Li Fonti,632.0,France,Male,34.0,3.0,0.0,2.0,1.0,0.0,134878.19,0.0
9327,15756538.0,Ch'ien,705.0,France,Male,29.0,6.0,0.0,2.0,1.0,1.0,172601.62,0.0
9328,15617507.0,Zito,573.0,France,Male,41.0,4.0,0.0,2.0,1.0,1.0,121408.46,0.0
9329,15803801.0,Wright,790.0,Germany,Male,36.0,4.0,91711.59,2.0,0.0,0.0,165574.54,0.0
9330,15777055.0,Chiang,684.0,Spain,Female,35.0,8.0,122453.97,1.0,1.0,0.0,174027.3,0.0
9331,15792222.0,Chukwujamuike,669.0,France,Male,25.0,8.0,0.0,2.0,0.0,1.0,49405.93,0.0
9332,15709861.0,O'Callaghan,709.0,France,Male,59.0,1.0,0.0,2.0,1.0,0.0,187976.88,1.0
9333,15803947.0,Maclean,605.0,France,Female,36.0,0.0,0.0,2.0,0.0,0.0,133091.32,0.0
9334,15754569.0,Brown,592.0,France,Female,36.0,2.0,121399.42,1.0,1.0,1.0,140745.91,0.0
9335,15670354.0,T'ien,658.0,France,Male,27.0,10.0,0.0,1.0,0.0,0.0,155905.79,0.0
9336,15758513.0,Chin,556.0,France,Male,27.0,4.0,0.0,2.0,1.0,0.0,125962.02,0.0
9337,15698522.0,Pinto,707.0,France,Male,28.0,8.0,0.0,1.0,1.0,0.0,88890.05,0.0
9338,15804787.0,Chin,611.0,France,Male,38.0,2.0,0.0,2.0,0.0,0.0,74028.36,0.0
9339,15629010.0,K?,586.0,Spain,Female,41.0,2.0,0.0,2.0,1.0,1.0,92816.86,0.0
9340,15768151.0,Lucchese,614.0,France,Female,37.0,3.0,0.0,1.0,1.0,1.0,184524.74,1.0
9341,15807593.0,T'ien,693.0,Spain,Female,34.0,10.0,0.0,1.0,1.0,1.0,142547.58,0.0
9342,15798888.0,Ch'ang,554.0,France,Male,56.0,2.0,0.0,1.0,1.0,0.0,100940.91,1.0
9343,15763665.0,Ch'en,573.0,France,Male,42.0,7.0,0.0,2.0,1.0,1.0,125083.29,0.0
9344,15689671.0,Chien,568.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,1.0,65986.48,0.0
9345,15735687.0,Martin,565.0,France,Female,32.0,4.0,0.0,1.0,0.0,0.0,151822.8,1.0
9346,15775490.0,Niu,812.0,Spain,Male,42.0,9.0,0.0,1.0,1.0,0.0,65675.47,1.0
9347,15600997.0,K'ung,733.0,France,Male,35.0,2.0,69712.74,2.0,1.0,1.0,115611.97,0.0
9348,15801265.0,Onyinyechukwuka,516.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,123850.58,0.0
9349,15676937.0,Palermo,579.0,France,Male,35.0,3.0,0.0,2.0,1.0,1.0,113666.48,0.0
9350,15683055.0,Ibezimako,628.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,136521.82,0.0
9351,15757628.0,Genovese,705.0,France,Male,43.0,6.0,0.0,1.0,0.0,1.0,146516.86,1.0
9352,15576022.0,Tien,568.0,France,Male,47.0,10.0,0.0,1.0,1.0,0.0,51907.72,1.0
9353,15794849.0,Ogochukwu,599.0,Spain,Male,43.0,4.0,0.0,1.0,1.0,0.0,53477.76,1.0
9354,15631201.0,Chia,652.0,Spain,Female,37.0,7.0,0.0,2.0,0.0,0.0,82438.65,0.0
9355,15604544.0,Ijendu,605.0,France,Male,36.0,7.0,98630.23,1.0,1.0,0.0,66548.58,0.0
9356,15618391.0,Smith,624.0,France,Male,38.0,5.0,0.0,2.0,1.0,1.0,112585.19,0.0
